CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788842654339,ALLEGRO F - BOSIO I - FORNO E,VOLTIAMO PAGINA 3 DIGITALE,ND,3,IL CAPITELLO,"23,20",No,No,Ap
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ITALIANO,9788869645983,"SAVIGLIANO CLAUDIA - POISA MONICA ",A TU PER TU CON LA GRAMMATICA-VOL A+EBOOK+TAVOLE+VOL B+EBOOK+QUAD OPER+EASY B,ND,U,GARZANTI SCUOLA,"37,95",No,No,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),LINGUA INGLESE,9780194057875,"AA VV  ",STEP UP 3 DIGITAL GOLD,SB&WB&EXTRABK CON QR CODE AUDIO/VIDEO + EXAM TRAINER CON EBK + MIND MAPS,3,OXFORD UNIVERSITY PRESS,"26,90",No,Si,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),STORIA,9788891547583,"BIGGIO BARBARA  ",ALTRA STORIA (UN')  LIBRO MISTO CON LIBRO DIGITALE,"VOLUME 3 CON OSSERVO IMPARO, CITTADINANZA",3,FABBRI SCUOLA,"30,70",No,Si,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),GEOGRAFIA,9788808523945,"TONDELLI CARLA  ",GEOAGENDA EDIZIONE ROSSA - VOLUME 3 (LDM),IL NOSTRO PIANETA. GLI STATI DEL MONDO,3,ZANICHELLI EDITORE,"22,10",No,Si,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MATEMATICA,9788808567055,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 3 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI E FUNZ., DATI E PREVISIONI 3 + MISURE, SPAZIO E FIGURE 3",3,ZANICHELLI EDITORE,"32,10",No,Si,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),SCIENZE,9788869173288,PIETRA ANTONELLA - BOTTINELLI EMANUELA - DAVIT PATRIZIA,SUPERNOVA VOL. 3 CON TAV.ILL.+QUAD.OPER. PREP. NUOVO ESAME STATO,ND,3,LATTES,"18,70",No,Si,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),TECNOLOGIA,9788869170881,"ARDUINO GIANNI  ",TECNOMEDIA DIGIT,DISEGNO CON CD+SETT.PROD.CON DVD+TAVOLE+MI PREP.INT.+LAB. COMPETENZE,U,LATTES,"27,50",No,No,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),ARTE E IMMAGINE,9788808799845,"PULVIRENTI EMANUELA  ",ARTEMONDO 2ED. - CONFEZIONE VOLUME A + B + ALBUM (LDM),STORIA DELL'ARTE + LINGUAGGIO VISIVO E TECNICHE ARTISTICHE,U,ZANICHELLI EDITORE,"34,40",No,No,No
CBMM857014,3,C,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_FRANCESE),MUSICA,9788869173066,DRAGONI ENRICO - DRAGONE DANIELA - CASCIO PAOLO,BEBOP VOL. A1 CON  DVD+A2+B CON DVD +SPARTITI MEDLEY,A1- FARE MUSICA A2- FARE MUSICA B-ASCOLTARE,U,LATTES,"36,50",No,No,No
