CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
AO1E018060,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788891910547,"AA VV  ",MILLE SCINTILLE 3,ND,3,PEARSON EDUCATION,"26,71",No,Si,No
AO1E018060,3,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO UMANISTICO),9788853606266,"CADWALLADER JANE  ",PB3 ET COCO CLOWN,ND,U,ELI,"7,40",No,Si,No
AO1E018060,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853620675,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,NOW I CAN 4,ND,4,ELI,"8,06",No,Si,No
AO1E018060,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788809917620,"AA VV  ",NUOVO VIVA IMPARARE CL. 4  ANTROPOLOGICO,ND,1,GIUNTI SCUOLA,"10,73",No,Si,No
AO1E018060,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809917637,"AA VV  ",NUOVO VIVA IMPARARE CL. 4 MATEMATICA,ND,1,GIUNTI SCUOLA,"10,73",No,Si,No
AO1E018060,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",No,Si,No
AO1E018060,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842618195,"BAZZI - CALFUS ",GOCCE DI VITA 1-2-3,ND,U,IL CAPITELLO,"8,19",No,Si,No
AO1E018060,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847238046,BADIOLI CLAUDIA - SLATTERY MICHELLE - PREVITO ISABELLA,YOU AND ME FRIENDS 1,ND,1,CELTIC PUBLISHING,"4,02",No,Si,No
AO1E018060,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788891911223,"AA VV  ",MILLE SCINTILLE 1,ND,1,PEARSON EDUCATION,"13,34",No,Si,No
AO1E018070,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788809964709,"AA VV  ",I LIKE GOLD CL. 3,ND,3,GIUNTI ELT,"8,06",No,Si,No
AO1E018070,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011559067,"AA  VV  ",LES LOUSTICS 2,CAHIER D'ACTIVITES + CD AUDIO,U,HACHETTE,"14,10",No,Si,No
AO1E018070,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011559166,"AAVV - HACHETTE  ",LES LOUSTICS 3 - CAHIER D'ACTIVITES + CD AUDIO,ND,3,HACHETTE,"16,10",No,Si,No
AO1E018070,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788826136233,"BALACLAVA E - GALATI R ",TUTTI A SCUOLA CON RUDI  3,E LA CONOSCENZA,3,PICCOLI,"26,71",No,Si,No
AO1E018070,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E018070,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",No,Si,No
AO1E018070,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847242401,"GENTILE MARINA LARA - GENTILE PAOLA ",STUDIO PERCHE' 4 AREA STORIA/GEOGRAFIA,ND,1,RAFFAELLO,"10,73",No,Si,No
AO1E018070,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349723,"AA VV  ",LIBROAGENDA CL. 4 (IL),ND,1,GAIA EDIZIONI,"17,28",Si,Si,No
AO1E018070,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640031,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 5,ND,2,ELI,"10,08",No,Si,No
AO1E018070,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847242425,"GENTILE MARINA LARA - GENTILE PAOLA ",STUDIO PERCHE' 5 AREA STORIA/GEOGRAFIA,ND,2,RAFFAELLO,"12,50",No,Si,No
AO1E018070,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847242432,CANTILLO VINCENZA - GENTILE PAOLA - MAGNI FABIANA,STUDIO PERCHE' 5 MATEMATICA/SCIENZE,ND,2,RAFFAELLO,"12,50",No,Si,No
AO1E018070,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847242395,BARTOLUCCI TIZIANA - GAGLIARDINI MARIA LUISA - PAPALINI PAOLA,LEGGO PERCHE' 5,ND,2,RAFFAELLO,"20,96",No,Si,No
AO1E018070,4,B,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788842632931,BERGER MARELLA - GENNESI MARINA - STIO NICOLETTA,NUOVO COME FARFALLE DAI MILLE COLORI 4-5 (IL),CORSO DI IRC PER LA SCUOLA PRIMARIA,U,IL CAPITELLO,"8,19",No,Si,No
AO1E018070,4,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853640024,"BERTARINI MARIAGRAZIA  ",THE STORY GARDEN PREMIUM 4,ND,1,ELI,"8,06",No,Si,No
AO1E018070,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847242401,"GENTILE MARINA LARA - GENTILE PAOLA ",STUDIO PERCHE' 4 AREA STORIA/GEOGRAFIA,ND,1,RAFFAELLO,"10,73",No,Si,No
AO1E018070,4,B,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788873349723,"AA VV  ",LIBROAGENDA CL. 4 (IL),ND,1,GAIA EDIZIONI,"17,28",Si,Si,No
AO1E018070,3,B,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788809964709,"AA VV  ",I LIKE GOLD CL. 3,ND,3,GIUNTI ELT,"8,06",No,Si,No
AO1E018070,3,B,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011559067,"AA  VV  ",LES LOUSTICS 2,CAHIER D'ACTIVITES + CD AUDIO,U,HACHETTE,"14,10",No,Si,No
AO1E018070,3,B,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782011559166,"AAVV - HACHETTE  ",LES LOUSTICS 3 - CAHIER D'ACTIVITES + CD AUDIO,ND,3,HACHETTE,"16,10",No,Si,No
