CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
GE1E02200V,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788851911140,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 2° CICLO,U,PIEMME SCUOLA,"8,19",Si,Si,No
GE1E02200V,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788883397103,"AA VV  ",BILLY BOT GOLD 4,ND,1,PEARSON LONGMAN,"8,06",No,Si,No
GE1E02200V,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847248793,"CANALI TIZIANA  ",CHE MERAVIGLIA! 4 AREA STORIA/GEOGRAFIA,ND,1,RAFFAELLO,"10,73",Si,Si,No
GE1E02200V,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9791220420570,"GIROTTI GERMANA  ",BOTTEGA DEI SAPERI (LA),CLASSE 4A SCIENTIFICO,1,A. MONDADORI SCUOLA,"10,73",Si,Si,No
GE1E02200V,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",Si,Si,No
GE1E02200V,5,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788835059479,"FABRIS FRANCESCA - BAFFETTI BARBARA ",CAMMINO CON TE 4-5,CORSO DI IRC PER LA SCUOLA PRIMARIA,U,LA SCUOLA EDITRICE,"8,19",No,No,No
GE1E02200V,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788883397110,"AA VV  ",BILLY BOT GOLD 5,ND,2,PEARSON LONGMAN,"10,08",Si,Si,No
GE1E02200V,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788835058403,"AA VV  ",AVVENTURA DELLE DISCIPLINE - STORIA GEOGRAFIA 5 KIT (L'),ND,2,LA SCUOLA EDITRICE,"12,50",No,Si,No
GE1E02200V,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788835058359,"AA VV  ",AVVENTURA DELLE DISCIPLINE MATEMATICA SCIENZE KIT 5 (L'),ND,2,LA SCUOLA EDITRICE,"12,50",No,Si,No
GE1E02200V,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788835058311,"AA VV  ",AVVENTURA DEI LINGUAGGI 5 KIT (L'),ND,2,LA SCUOLA EDITRICE,"20,96",No,Si,No
GE1E033009,1,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,Si,No
GE1E033009,1,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788847242463,"AA VV  ",HELLO WORLD 1,ND,1,CELTIC PUBLISHING,"4,02",No,Si,No
GE1E033009,1,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,IL LIBRO DELLA PRIMA CLASSE,9788847307537,"RESTAURI SIMONA - SANSONETTI EMILIA ",PEPPER 1,ND,1,CETEM,"13,34",Si,Si,No
GE1E033009,1,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,Si,No
GE1E033009,1,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788847242463,"AA VV  ",HELLO WORLD 1,ND,1,CELTIC PUBLISHING,"4,02",No,Si,No
GE1E033009,1,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,IL LIBRO DELLA PRIMA CLASSE,9788847307537,"RESTAURI SIMONA - SANSONETTI EMILIA ",PEPPER 1,ND,1,CETEM,"13,34",Si,Si,No
GE1E033009,2,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
GE1E033009,2,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
GE1E033009,2,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO (1° BIENNIO),9788847237322,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 2,ND,2,RAFFAELLO,"18,69",No,Si,No
GE1E033009,2,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",No,No,No
GE1E033009,2,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788847242470,"AA VV  ",HELLO WORLD 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
GE1E033009,2,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO (1° BIENNIO),9788847237322,SECCHI NICOLETTA - MORGESE ROBERTO - BARTLACCI MARIA LUISA,SPAZIO DELLE IDEE (LO) 2,ND,2,RAFFAELLO,"18,69",No,Si,No
GE1E033009,3,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851910372,"AGLIOCCHI CARLA - BASILE CATERINA ",VALLE DEL CEDRO (LA),1° CICLO: VOLUME CLASSE 1A + VOLUME CLASSE 2A + VOLUME CLASSE 3A,U,PIEMME SCUOLA,"8,19",No,No,No
GE1E033009,3,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788809964709,"AA VV  ",I LIKE GOLD CL. 3,ND,3,GIUNTI ELT,"8,06",No,Si,No
GE1E033009,3,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO (1° BIENNIO),9788891593344,"AA VV  ",VOLA CON BOB CLASSE 3,ND,3,FABBRI SCUOLA,"26,71",No,Si,No
GE1E033009,3,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788851910372,"AGLIOCCHI CARLA - BASILE CATERINA ",VALLE DEL CEDRO (LA),1° CICLO: VOLUME CLASSE 1A + VOLUME CLASSE 2A + VOLUME CLASSE 3A,U,PIEMME SCUOLA,"8,19",No,No,No
GE1E033009,3,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788809964709,"AA VV  ",I LIKE GOLD CL. 3,ND,3,GIUNTI ELT,"8,06",No,Si,No
GE1E033009,3,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO (1° BIENNIO),9788891593344,"AA VV  ",VOLA CON BOB CLASSE 3,ND,3,FABBRI SCUOLA,"26,71",No,Si,No
GE1E033009,4,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,Si,No
GE1E033009,4,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788809964716,"AA VV  ",I LIKE GOLD CL. 4,ND,1,GIUNTI ELT,"8,06",No,Si,No
GE1E033009,4,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847307414,"AA VV  ",NEL CUORE DEI SAPERI STO-GEO 4,ND,1,CETEM,"10,73",No,Si,No
GE1E033009,4,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847307421,"AA VV  ",NEL CUORE DEI SAPERI MATE-SCI 4,ND,1,CETEM,"10,73",No,Si,No
GE1E033009,4,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",No,Si,No
GE1E033009,4,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,Si,No
GE1E033009,4,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788809964716,"AA VV  ",I LIKE GOLD CL. 4,ND,1,GIUNTI ELT,"8,06",No,Si,No
GE1E033009,4,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847307414,"AA VV  ",NEL CUORE DEI SAPERI STO-GEO 4,ND,1,CETEM,"10,73",No,Si,No
GE1E033009,4,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847307421,"AA VV  ",NEL CUORE DEI SAPERI MATE-SCI 4,ND,1,CETEM,"10,73",No,Si,No
GE1E033009,4,B,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DEI LINGUAGGI,9788847307391,STANO LAURA - ZAMPIGHI FLAVIA - BENELLI MARIA ROSA,NEL CUORE DELLE PAROLE 4,ND,1,CETEM,"17,28",No,Si,No
GE1E033009,5,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,RELIGIONE,9788835056126,"AA VV  ",PONTI ARCOBALENO PLUS 4-5,RELIGIONE SECONDO BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
GE1E033009,5,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,LINGUA INGLESE,9788809964723,"AA VV  ",I LIKE GOLD CL. 5,ND,2,GIUNTI ELT,"10,08",No,Si,No
GE1E033009,5,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847307032,"AA VV  ",MONDO 2030 STO/GEO 5,ND,2,CETEM,"12,50",No,Si,No
GE1E033009,5,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788847307049,"AA VV  ",MONDO 2030 MATE/SCI 5,ND,2,CETEM,"12,50",No,Si,No
GE1E033009,5,A,EE,27+3 ATT. OPZ.+ 7H. E 1/2 (2H. E 1/2 DI MENSA E 5H,SUSSIDIARIO DEI LINGUAGGI,9788891593924,"AA VV  ",LEGGO SENTO IMPARO CLASSE 5,SUSSIDIARIO DEI LINGUAGGI,2,FABBRI SCUOLA,"20,96",No,Si,No
